StationId,StationName,City,Provider,Latitude,Longitude
278159,"Rohta, Agra - UPPCB",,CPCB,27.106972,78.000111
278418,"Sector-53, Chandigarh - CPCC",,CPCB,30.719859000000003,76.738637
278671,"Shivaji Nagar, Jhansi - UPPCB",,CPCB,25.4547,78.6039
301387,"Raikhad, Ahmedabad - IITM",,CPCB,23.020509,72.579261
301388,"Sardar Patel Inter College, Baghpat - UPPCB",,CPCB,28.964949,77.278761
301389,"HIMUDA Complex Phase-1, Baddi - HPPCB",,CPCB,30.943887,76.801991
301390,"Bardowali, Agartala - Tripura SPCB",,CPCB,23.8175497,91.2726974
301391,"DM Office_Kasipur, Samastipur - BSPCB",,CPCB,25.859655,85.77944000000001
301670,"Collector Office, Yadgir - KSPCB",,CPCB,16.7602,77.1428
304956,"Gurdeo Nagar, Aurangabad - BSPCB",,CPCB,24.757460000000002,84.366208
313411,"JN Stadium, Shillong - Meghalaya PCB",,CPCB,25.5803419,91.8942571
317035,"Doon University, Dehradun - UKPCB",,CPCB,30.269444,78.044167
